anio,semestre,num_interacciones,duracion_acumulada,papa,cursos_inscritos_periodo,num_cursos_plataforma,anio-1,semestre-1,papa-1,delta_papa
2013,2,42,5772.116666666667,4.0,7,5,2013,1,4.0,0.0
2014,1,11,1591.0666666666664,4.0,7,5,2013,1,4.0,0.0
2013,2,31,4925.566666666666,4.4,6,6,2013,1,4.5,-0.09999999999999964
2014,1,48,7408.866666666666,4.4,6,8,2013,1,4.5,-0.09999999999999964
2013,2,6,337.95000000000005,3.7,6,1,2013,1,3.7,0.0
2014,1,1,21.55,3.8,5,1,2013,1,3.7,0.09999999999999964
2014,1,23,3551.083333333334,3.9,4,3,2013,1,3.9,0.0
2013,2,5,1063.6833333333332,3.9,5,2,2013,1,4.0,-0.10000000000000009
2014,1,20,3988.233333333333,3.9,5,2,2013,1,4.0,-0.10000000000000009
2013,2,8,1562.6,3.9,6,2,2013,1,3.9,0.0
2014,1,23,3535.9999999999995,3.9,6,4,2013,1,3.9,0.0
2013,2,52,3053.5,3.8,6,4,2013,1,3.8,0.0
2014,1,26,2674.0333333333338,3.7,5,5,2013,1,3.8,-0.09999999999999964
2013,2,16,2147.8500000000004,3.1,5,4,2013,1,3.0,0.10000000000000009
2014,1,2,232.58333333333334,3.1,5,1,2013,1,3.0,0.10000000000000009
2013,2,36,5572.549999999999,3.2,0,2,2013,1,3.2,0.0
2014,1,53,6899.8166666666675,3.3,8,3,2013,1,3.2,0.09999999999999964
2013,2,16,2751.45,3.4,4,6,2013,1,3.4,0.0
2014,1,7,1073.1333333333332,3.3,5,3,2013,1,3.4,-0.10000000000000009
2013,2,29,2701.883333333333,3.9,7,4,2013,1,3.8,0.10000000000000009
2014,1,5,857.3333333333333,3.9,7,2,2013,1,3.8,0.10000000000000009
2013,2,2,15.833333333333332,3.2,0,2,2013,2,3.2,0.0
2013,2,9,2158.633333333333,4.1,5,1,2013,1,4.0,0.09999999999999964
2014,1,40,6233.666666666665,4.1,6,4,2013,1,4.0,0.09999999999999964
2013,2,45,6469.066666666666,3.0,3,5,2013,1,3.0,0.0
2013,2,21,3876.6666666666674,3.1,7,3,2013,1,3.1,0.0
2014,1,8,1344.5666666666666,3.2,6,3,2013,1,3.1,0.10000000000000009
2013,2,4,819.3666666666667,4.2,7,1,2013,1,4.2,0.0
2013,2,7,596.6333333333333,4.0,5,1,2013,1,3.9,0.10000000000000009
2013,2,33,2052.15,3.5,5,4,2013,1,3.5,0.0
2014,1,5,242.33333333333334,3.5,8,2,2013,1,3.5,0.0
2013,2,23,2925.399999999999,4.3,7,5,2013,1,4.3,0.0
2014,1,7,438.6333333333334,4.3,7,3,2013,1,4.3,0.0
2014,1,23,2341.8999999999996,4.4,7,1,2013,1,4.4,0.0
2013,2,20,3352.6,4.0,7,3,2013,1,4.0,0.0
2014,1,6,1236.2,4.0,4,2,2013,1,4.0,0.0
2013,2,21,2953.066666666666,3.9,5,3,2013,1,3.8,0.10000000000000009
2014,1,36,4150.100000000001,3.9,7,9,2013,1,3.8,0.10000000000000009
2013,2,32,4492.183333333333,3.0,4,6,2013,1,3.2,-0.20000000000000018
2014,1,16,3240.833333333333,2.9,3,4,2013,1,3.2,-0.30000000000000027
2013,2,67,998.5000000000003,3.6,5,3,2013,1,3.6,0.0
2014,1,12,1231.6,3.6,8,3,2013,1,3.6,0.0
2013,2,40,1987.333333333333,4.0,8,3,2013,1,3.9,0.10000000000000009
2014,1,11,560.1999999999999,4.0,7,4,2013,1,3.9,0.10000000000000009
2013,2,9,2293.0,4.4,8,2,2013,1,4.4,0.0
2013,2,15,1529.05,4.2,7,3,2013,1,4.2,0.0
2014,1,11,185.43333333333334,4.3,6,4,2013,1,4.2,0.09999999999999964
2013,2,35,2907.7500000000005,3.8,5,3,2013,1,3.8,0.0
2013,2,2,101.46666666666667,3.1,4,2,2013,1,3.2,-0.10000000000000009
2013,2,26,3853.383333333333,4.0,8,4,2013,1,3.9,0.10000000000000009
2014,1,25,5051.966666666667,4.0,6,7,2013,1,3.9,0.10000000000000009
2013,2,2,2.2,4.1,5,2,2013,1,4.2,-0.10000000000000053
2013,2,57,7063.199999999998,3.5,5,3,2013,1,3.8,-0.2999999999999998
2014,1,21,3518.366666666667,3.5,1,4,2013,1,3.8,-0.2999999999999998
2013,2,16,1858.3333333333333,3.8,6,3,2013,1,3.7,0.09999999999999964
2014,1,23,3208.583333333333,3.9,5,4,2013,1,3.7,0.19999999999999973
2013,2,51,1248.7666666666664,4.2,5,5,2013,1,4.2,0.0
2014,1,33,1111.1166666666666,4.3,8,6,2013,1,4.2,0.09999999999999964
2013,2,17,1093.85,4.0,7,2,2013,1,4.0,0.0
2013,2,3,2.6333333333333333,3.7,5,1,2013,1,3.7,0.0
2014,1,6,6.8,3.7,5,3,2013,1,3.7,0.0
2013,2,31,4344.95,4.1,6,2,2013,1,4.0,0.09999999999999964
2014,1,10,1439.6333333333334,4.1,7,3,2013,1,4.0,0.09999999999999964
2013,2,28,2274.5,3.6,8,3,2013,1,3.7,-0.10000000000000009
2014,1,17,1285.0000000000002,3.5,7,3,2013,1,3.7,-0.20000000000000018
2013,2,13,1948.6833333333332,3.9,6,2,2013,1,3.9,0.0
2014,1,6,787.3166666666666,4.0,5,1,2013,1,3.9,0.10000000000000009
2013,2,43,7987.100000000001,4.4,7,3,2013,1,4.3,0.10000000000000053
2014,1,11,1624.6833333333336,4.4,6,6,2013,1,4.3,0.10000000000000053
2013,2,55,5607.0999999999985,3.6,6,2,2013,1,3.6,0.0
2014,1,56,4840.166666666668,3.6,7,13,2013,1,3.6,0.0
2014,1,10,2487.6166666666663,4.1,6,1,2013,1,4.1,0.0
2013,2,74,2688.5499999999997,3.9,6,4,2013,1,3.8,0.10000000000000009
2014,1,31,2554.5000000000005,4.0,8,4,2013,1,3.8,0.20000000000000018
2013,2,75,2530.5166666666655,3.5,8,7,2013,1,3.4,0.10000000000000009
2014,1,41,4582.2,3.4,7,8,2013,1,3.4,0.0
2013,2,79,3474.966666666666,3.4,5,7,2013,1,3.4,0.0
2014,1,38,712.3500000000001,3.4,6,4,2013,1,3.4,0.0
2013,2,14,1557.5166666666664,3.3,3,2,2013,1,3.3,0.0
2014,1,3,336.16666666666663,3.2,5,2,2013,1,3.3,-0.09999999999999964
2013,2,52,3202.4666666666662,3.2,4,3,2013,1,3.2,0.0
2014,1,39,2888.8999999999996,3.2,5,4,2013,1,3.2,0.0
2013,2,47,6011.683333333335,4.2,6,4,2013,1,4.2,0.0
2014,1,27,3919.3333333333335,4.3,4,4,2013,1,4.2,0.09999999999999964
2013,2,11,1425.2833333333338,4.2,7,2,2013,1,4.1,0.10000000000000053
2014,1,5,612.4833333333335,4.2,7,1,2013,1,4.1,0.10000000000000053
2013,2,7,639.2,4.1,5,2,2013,1,4.1,0.0
2014,1,47,5029.466666666666,4.1,6,6,2013,1,4.1,0.0
2013,2,20,4900.216666666667,3.8,6,1,2013,1,3.8,0.0
2013,2,4,964.6833333333334,3.5,7,1,2013,1,3.5,0.0
2014,1,2,720.35,3.7,5,1,2013,1,3.5,0.20000000000000018
2013,2,5,526.3000000000001,3.8,6,1,2013,1,3.7,0.09999999999999964
2014,1,1,217.81666666666666,3.9,4,1,2013,1,3.7,0.19999999999999973
2014,1,3,5.466666666666667,4.0,6,1,2013,1,3.8,0.20000000000000018
2013,2,3,695.6999999999999,3.4,7,1,2013,1,3.4,0.0
2014,1,1,194.56666666666666,3.5,5,1,2013,1,3.4,0.10000000000000009
2014,1,2,461.26666666666665,3.9,5,1,2013,1,3.7,0.19999999999999973
2013,2,4,942.4166666666667,4.0,7,1,2013,1,3.9,0.10000000000000009
2014,1,3,448.55,4.0,5,1,2013,1,3.9,0.10000000000000009
2013,2,2,491.8166666666667,3.4,5,1,2013,1,3.4,0.0
2013,2,5,276.6666666666667,3.9,5,1,2013,1,3.8,0.10000000000000009
2014,1,2,700.4166666666666,4.0,7,1,2013,1,3.8,0.20000000000000018
2013,2,17,2825.2000000000003,3.9,5,2,2013,1,3.9,0.0
2014,1,3,446.81666666666666,4.0,4,2,2013,1,3.9,0.10000000000000009
2014,1,3,46.1,4.0,5,1,2013,1,3.9,0.10000000000000009
2013,2,4,944.1666666666667,4.1,6,1,2013,1,4.1,0.0
2014,1,11,2191.2833333333333,4.1,5,1,2013,1,4.1,0.0
2013,2,21,2969.7,3.9,5,5,2013,1,3.9,0.0
2014,1,3,472.2,4.0,4,2,2013,1,3.9,0.10000000000000009
2013,2,2,240.06666666666666,4.1,6,1,2013,1,4.0,0.09999999999999964
2014,1,7,1590.1499999999999,4.1,5,2,2013,1,4.0,0.09999999999999964
2014,1,6,0.43333333333333335,3.7,7,6,2013,1,3.7,0.0
2013,2,3,438.0833333333333,3.7,4,1,2013,1,3.6,0.10000000000000009
2014,1,9,1636.0833333333335,3.7,5,2,2013,1,3.6,0.10000000000000009
2013,2,4,916.4,4.1,5,1,2013,1,4.1,0.0
2014,1,1,388.6166666666667,4.0,6,1,2013,1,4.1,-0.09999999999999964
2014,1,2,610.45,4.0,5,1,2013,1,3.9,0.10000000000000009
2014,1,1,1.0666666666666667,3.9,7,1,2013,1,3.6,0.2999999999999998
2014,1,5,1321.7666666666667,3.6,3,2,2013,1,3.5,0.10000000000000009
2014,1,12,1934.8666666666666,3.7,5,3,2013,1,3.6,0.10000000000000009
2014,1,1,0.3333333333333333,3.9,5,1,2013,1,3.8,0.10000000000000009
2014,1,5,606.0333333333333,3.8,5,2,2013,1,3.6,0.19999999999999973
2013,2,9,953.25,4.1,4,2,2013,1,4.1,0.0
2014,1,5,894.0166666666667,4.1,4,2,2013,1,4.1,0.0
2014,1,7,227.73333333333335,3.9,7,2,2013,1,3.8,0.10000000000000009
2013,2,20,1448.9333333333334,2.9,5,3,2013,1,3.0,-0.10000000000000009
2013,2,3,11.766666666666666,4.1,7,2,2013,1,4.2,-0.10000000000000053
2014,1,3,295.48333333333335,4.2,7,3,2013,1,4.2,0.0
2013,2,15,427.1666666666667,3.9,6,4,2013,1,3.9,0.0
2014,1,4,257.05,4.0,5,2,2013,1,3.9,0.10000000000000009
2013,2,6,35.03333333333333,3.1,8,3,2013,1,3.2,-0.10000000000000009
2013,2,8,1392.0166666666664,3.3,6,1,2013,1,3.3,0.0
2014,1,17,1828.5,4.1,6,2,2013,1,4.0,0.09999999999999964
2013,2,11,1587.95,3.2,5,3,2013,1,3.4,-0.19999999999999973
2014,1,9,1078.5666666666668,3.2,3,2,2013,1,3.4,-0.19999999999999973
2013,2,15,1441.7499999999998,4.0,8,1,2013,1,4.0,0.0
2014,1,4,8.433333333333334,4.0,6,2,2013,1,4.0,0.0
2013,2,4,605.1166666666667,3.1,6,2,2013,1,3.3,-0.19999999999999973
2013,2,9,1121.5166666666667,3.6,7,1,2013,1,3.6,0.0
2014,1,3,732.8666666666667,3.7,8,2,2013,1,3.6,0.10000000000000009
2013,2,32,1610.85,3.7,6,3,2013,1,3.6,0.10000000000000009
2014,1,4,349.26666666666665,3.8,6,3,2013,1,3.6,0.19999999999999973
2013,2,5,424.2166666666667,3.8,5,1,2013,1,3.8,0.0
2014,1,2,452.01666666666665,4.0,6,1,2013,1,4.0,0.0
2013,2,9,740.4666666666667,3.6,7,3,2013,1,3.6,0.0
2014,1,8,1509.0666666666668,3.7,8,2,2013,1,3.6,0.10000000000000009
2013,2,7,473.4,4.1,7,2,2013,1,4.1,0.0
2014,1,4,656.7,4.2,3,2,2013,1,4.1,0.10000000000000053
2013,2,62,2111.5166666666673,4.6,7,4,2013,1,4.6,0.0
2013,2,10,734.3500000000001,3.4,5,4,2013,1,3.5,-0.10000000000000009
2014,1,1,20.983333333333334,3.5,6,1,2013,1,3.5,0.0
2013,2,5,1068.1666666666667,3.7,5,2,2013,1,3.7,0.0
2014,1,3,417.41666666666663,3.8,5,1,2013,1,3.7,0.09999999999999964
2013,2,15,23.533333333333328,3.8,7,2,2013,1,3.8,0.0
2014,1,7,20.7,3.9,8,2,2013,1,3.8,0.10000000000000009
2013,2,73,8849.999999999998,4.5,7,4,2013,1,4.4,0.09999999999999964
2014,1,2,184.1833333333333,4.5,2,1,2013,1,4.4,0.09999999999999964
2013,2,15,1495.3333333333335,3.8,8,2,2013,1,3.7,0.09999999999999964
2014,1,10,1483.4499999999998,3.9,6,2,2013,1,3.7,0.19999999999999973
2014,1,2,7.2666666666666675,3.6,8,1,2013,1,3.5,0.10000000000000009
2013,2,15,184.95,3.5,5,5,2013,1,3.5,0.0
2014,1,3,714.6500000000001,3.6,6,1,2013,1,3.5,0.10000000000000009
2013,2,49,10342.183333333334,4.4,6,2,2013,1,4.4,0.0
2014,1,25,5717.850000000001,4.5,6,3,2013,1,4.4,0.09999999999999964
2013,2,25,1541.65,4.5,6,10,2013,1,4.4,0.09999999999999964
2014,1,4,547.1666666666666,4.5,2,1,2013,1,4.4,0.09999999999999964
2013,2,3,275.6166666666666,4.4,5,1,2013,1,4.4,0.0
2013,2,6,1127.3666666666666,3.6,7,1,2013,1,3.5,0.10000000000000009
2014,1,3,225.79999999999998,3.8,5,1,2013,1,3.5,0.2999999999999998
2013,2,20,1718.216666666667,3.7,5,2,2013,1,3.7,0.0
2014,1,3,613.2833333333333,3.7,6,1,2013,1,3.7,0.0
2013,2,3,646.4333333333333,4.3,5,2,2013,1,4.3,0.0
2013,2,9,1485.1333333333334,3.9,8,2,2013,1,3.8,0.10000000000000009
2013,2,19,2108.2333333333336,4.2,5,3,2013,1,4.2,0.0
2014,1,1,205.58333333333334,4.3,5,1,2013,1,4.2,0.09999999999999964
2013,2,20,509.1,4.1,5,2,2013,1,4.0,0.09999999999999964
2014,1,4,169.06666666666666,4.1,5,2,2013,1,4.0,0.09999999999999964
2014,1,4,185.81666666666666,3.0,7,2,2014,1,3.0,0.0
2013,2,44,496.8166666666666,3.4,4,5,2013,1,3.4,0.0
2014,1,5,38.18333333333333,3.4,5,1,2013,1,3.4,0.0
2013,2,24,3668.5333333333338,3.9,9,3,2013,1,3.9,0.0
2014,1,2,2.0666666666666664,4.0,3,1,2013,1,3.9,0.10000000000000009
2013,2,6,4.266666666666667,3.7,7,1,2013,1,3.7,0.0
2014,1,7,1485.0500000000002,4.5,3,2,2013,1,4.4,0.09999999999999964
2013,2,2,436.56666666666666,3.3,5,1,2013,1,3.3,0.0
2013,2,4,463.20000000000005,3.9,3,1,2013,1,3.9,0.0
2013,2,5,959.7166666666667,3.7,4,1,2013,1,3.7,0.0
2013,2,15,869.9333333333333,4.0,4,1,2013,1,3.9,0.10000000000000009
2014,1,6,434.6666666666667,3.9,4,3,2013,1,3.9,0.0
2013,2,9,1370.5166666666667,4.3,3,2,2013,1,4.3,0.0
2014,1,2,462.6333333333333,4.4,3,1,2013,1,4.3,0.10000000000000053
2014,1,5,244.95,4.0,3,1,2013,1,4.1,-0.09999999999999964
2013,2,7,282.5,3.5,5,1,2013,1,3.4,0.10000000000000009
2014,1,1,19.35,3.5,6,1,2013,1,3.4,0.10000000000000009
2013,2,2,53.599999999999994,3.6,4,1,2013,1,3.6,0.0
2014,1,6,242.66666666666666,3.6,4,2,2013,1,3.6,0.0
2014,1,6,432.51666666666665,3.7,4,1,2013,1,3.9,-0.19999999999999973
2013,2,8,714.4166666666667,3.6,4,1,2013,1,3.5,0.10000000000000009
2014,1,4,568.7333333333333,3.7,4,1,2013,1,3.5,0.20000000000000018
2013,2,4,312.58333333333337,3.7,3,2,2013,1,3.7,0.0
2013,2,12,115.55,3.6,5,3,2013,1,3.6,0.0
2014,1,5,26.0,3.6,4,3,2013,1,3.6,0.0
2013,2,1,4.4,3.6,3,1,2013,1,3.6,0.0
2013,2,21,3914.25,3.9,5,3,2013,1,3.9,0.0
2013,2,8,1857.7166666666667,3.3,5,1,2013,1,3.3,0.0
2014,1,4,895.05,3.4,5,1,2013,1,3.3,0.10000000000000009
2014,1,14,2720.5,4.0,5,2,2013,1,4.0,0.0
2013,2,25,4108.383333333334,3.4,5,1,2013,1,3.5,-0.10000000000000009
2014,1,40,5685.416666666668,3.5,5,3,2013,1,3.5,0.0
2013,2,7,232.86666666666662,3.2,5,1,2013,1,3.3,-0.09999999999999964
2014,1,3,415.16666666666663,3.3,7,1,2013,1,3.3,0.0
2013,2,70,2553.0666666666657,3.8,5,2,2013,1,3.6,0.19999999999999973
2014,1,42,1582.2833333333333,3.8,5,3,2013,1,3.6,0.19999999999999973
2014,1,8,381.8166666666667,3.2,5,2,2013,1,3.4,-0.19999999999999973
2014,1,2,198.71666666666667,4.0,5,1,2013,1,3.9,0.10000000000000009
2013,2,32,5900.283333333336,3.9,7,2,2013,1,3.9,0.0
2014,1,4,705.8666666666667,4.0,5,2,2013,1,3.9,0.10000000000000009
2013,2,4,348.68333333333334,3.4,5,1,2013,1,3.5,-0.10000000000000009
2014,1,12,1233.5833333333333,3.3,4,2,2013,1,3.5,-0.20000000000000018
2013,2,10,911.85,3.8,7,1,2013,1,3.7,0.09999999999999964
2014,1,2,411.75,3.9,5,1,2013,1,3.7,0.19999999999999973
2014,1,1,11.433333333333334,3.7,6,1,2013,1,3.6,0.10000000000000009
2013,2,45,7753.783333333335,4.1,6,2,2013,1,4.1,0.0
2014,1,7,1105.2666666666667,4.2,6,3,2013,1,4.1,0.10000000000000053
2013,2,20,2988.6,3.4,7,1,2013,1,3.4,0.0
2014,1,5,877.15,3.5,7,2,2013,1,3.4,0.10000000000000009
2013,2,51,4772.550000000001,4.2,7,8,2013,1,4.1,0.10000000000000053
2014,1,10,1015.6666666666666,4.2,6,2,2013,1,4.1,0.10000000000000053
2013,2,2,283.58333333333337,3.4,6,1,2013,1,3.4,0.0
2013,2,3,144.73333333333335,4.0,5,1,2013,1,3.9,0.10000000000000009
2013,2,4,334.3333333333334,3.8,4,4,2013,1,3.8,0.0
2013,2,23,1163.2833333333328,3.9,6,2,2013,1,3.8,0.10000000000000009
2014,1,1,234.16666666666666,3.9,6,1,2013,1,3.8,0.10000000000000009
2014,1,17,3644.9833333333336,4.6,4,1,2013,1,4.6,0.0
2013,2,3,618.9166666666666,4.2,6,1,2013,1,4.2,0.0
2013,2,11,2229.9,3.4,5,1,2013,1,3.4,0.0
2014,1,3,331.2166666666667,3.4,5,2,2013,1,3.4,0.0
2014,1,24,5339.083333333332,3.6,6,1,2013,1,3.5,0.10000000000000009
2014,1,16,1111.6833333333336,4.3,5,2,2013,1,4.2,0.09999999999999964
2013,2,9,1698.2666666666667,3.5,6,1,2013,1,3.5,0.0
2013,2,35,5726.6833333333325,3.3,4,2,2013,1,3.5,-0.20000000000000018
2014,1,5,624.85,3.3,6,2,2013,1,3.5,-0.20000000000000018
2013,2,13,248.36666666666667,3.0,4,8,2013,1,2.8,0.20000000000000018
2014,1,7,478.51666666666665,2.4,6,4,2013,1,2.8,-0.3999999999999999
2014,1,30,1714.45,3.5,6,3,2013,1,3.6,-0.10000000000000009
2014,1,7,868.8333333333333,3.6,7,1,2013,1,3.5,0.10000000000000009
2013,2,9,1332.8999999999999,3.1,4,1,2013,2,3.1,0.0
2014,1,34,7304.116666666667,2.8,3,2,2014,1,2.8,0.0
2013,2,3,186.03333333333333,3.9,6,3,2013,1,3.8,0.10000000000000009
2013,2,13,1451.4333333333334,3.5,5,1,2013,1,3.5,0.0
2014,1,12,2077.6666666666665,3.5,4,2,2013,1,3.5,0.0
2013,2,5,1256.7333333333333,3.6,5,1,2013,1,3.7,-0.10000000000000009
2013,2,1,216.36666666666667,3.5,5,1,2013,1,3.5,0.0
2014,1,15,2544.216666666667,3.5,6,3,2013,1,3.5,0.0
2014,1,6,621.8333333333334,4.4,6,3,2013,1,4.3,0.10000000000000053
2014,1,29,5959.433333333333,3.2,5,1,2013,1,3.2,0.0
2014,1,12,1890.2666666666664,4.2,6,1,2013,1,4.3,-0.09999999999999964
2013,2,38,6013.116666666667,3.9,8,4,2013,1,3.9,0.0
2014,1,29,4333.05,4.0,4,4,2013,1,3.9,0.10000000000000009
2013,2,47,6554.666666666668,3.2,7,4,2013,1,3.1,0.10000000000000009
2014,1,31,3899.2833333333333,3.2,8,6,2013,1,3.1,0.10000000000000009
2013,2,15,1430.7666666666667,3.5,6,2,2013,1,3.5,0.0
2014,1,21,3381.649999999999,3.6,8,5,2013,1,3.5,0.10000000000000009
2013,2,49,5885.366666666666,3.9,6,3,2013,1,3.9,0.0
2014,1,25,3367.866666666666,4.0,6,5,2013,1,3.9,0.10000000000000009
2013,2,22,4012.233333333333,4.0,5,2,2013,1,4.0,0.0
2014,1,27,2554.6,3.9,6,4,2013,1,4.0,-0.10000000000000009
2013,2,10,689.5333333333333,3.6,5,5,2013,1,3.6,0.0
2014,1,13,575.95,3.7,6,2,2013,1,3.6,0.10000000000000009
2013,2,4,790.4666666666667,3.5,0,1,2013,1,3.5,0.0
2013,2,23,3259.633333333333,3.6,4,1,2013,1,3.6,0.0
2013,2,83,5990.800000000002,3.9,6,4,2013,1,3.9,0.0
2014,1,50,3767.366666666667,4.0,6,7,2013,1,3.9,0.10000000000000009
2013,2,49,4427.633333333333,3.9,6,3,2013,1,3.9,0.0
2014,1,48,2978.466666666667,3.9,7,7,2013,1,3.9,0.0
2013,2,44,6187.566666666666,3.7,5,3,2013,1,3.7,0.0
2014,1,28,4305.116666666667,3.7,6,6,2013,1,3.7,0.0
2013,2,104,11918.600000000002,3.2,8,8,2013,1,3.2,0.0
2014,1,57,7173.933333333333,3.2,7,9,2013,1,3.2,0.0
2013,2,131,3703.4333333333325,4.2,7,7,2013,1,4.2,0.0
2014,1,104,2265.8333333333335,4.3,4,11,2013,1,4.2,0.09999999999999964
2013,2,5,524.9499999999999,3.0,4,2,2013,1,3.0,0.0
2013,2,45,4717.399999999999,4.1,7,2,2013,1,4.1,0.0
2014,1,30,2494.183333333334,4.1,7,5,2013,1,4.1,0.0
2013,2,73,5001.283333333335,3.6,4,5,2013,1,3.7,-0.10000000000000009
2014,1,137,3315.7999999999997,3.6,5,7,2013,1,3.7,-0.10000000000000009
2013,2,79,6423.783333333334,3.6,8,3,2013,1,3.6,0.0
2014,1,40,3396.233333333334,3.6,5,4,2013,1,3.6,0.0
2013,2,1,95.3,3.2,4,1,2013,1,3.5,-0.2999999999999998
2014,1,12,1569.9833333333333,3.3,8,3,2013,1,3.5,-0.20000000000000018
2013,2,91,3884.766666666666,4.2,6,4,2013,1,4.2,0.0
2014,1,108,3866.2499999999995,4.3,5,6,2013,1,4.2,0.09999999999999964
2013,2,38,557.2166666666668,3.7,7,3,2013,1,3.7,0.0
2014,1,68,1714.733333333333,3.8,8,6,2013,1,3.7,0.09999999999999964
2013,2,67,9074.083333333332,3.8,5,3,2013,1,3.9,-0.10000000000000009
2014,1,36,3844.3166666666666,3.7,8,7,2013,1,3.9,-0.19999999999999973
2013,2,13,699.7666666666667,3.5,6,4,2013,1,3.4,0.10000000000000009
2014,1,41,4045.666666666667,3.6,6,8,2013,1,3.4,0.20000000000000018
2014,1,25,4450.166666666667,3.3,4,3,2013,1,3.2,0.09999999999999964
2013,2,21,2544.7833333333333,3.4,5,2,2013,1,3.4,0.0
2014,1,41,5947.750000000001,3.5,6,4,2013,1,3.4,0.10000000000000009
2013,2,4,8.7,3.2,3,2,2013,1,3.3,-0.09999999999999964
2014,1,17,1167.8333333333333,3.2,4,3,2013,1,3.3,-0.09999999999999964
2013,2,138,16575.35,3.6,5,4,2013,1,3.7,-0.10000000000000009
2014,1,126,18925.766666666666,3.6,6,7,2013,1,3.7,-0.10000000000000009
2013,2,38,3652.6833333333343,3.1,7,4,2013,1,3.1,0.0
2014,1,37,2962.2333333333336,3.2,6,5,2013,1,3.1,0.10000000000000009
2014,1,18,3011.116666666667,3.9,2,2,2013,1,3.9,0.0
2013,2,58,1879.9833333333331,3.7,7,5,2013,1,3.7,0.0
2014,1,81,3247.6333333333328,3.7,7,8,2013,1,3.7,0.0
2013,2,13,1648.1000000000004,3.6,7,2,2013,1,3.5,0.10000000000000009
2014,1,39,7713.700000000001,3.6,7,5,2013,1,3.5,0.10000000000000009
2013,2,57,6194.016666666668,3.8,6,4,2013,1,3.8,0.0
2014,1,93,9776.76666666667,3.8,7,7,2013,1,3.8,0.0
2013,2,75,11996.166666666672,3.9,5,2,2013,1,3.8,0.10000000000000009
2014,1,38,5028.700000000002,3.9,5,4,2013,1,3.8,0.10000000000000009
2013,2,41,2780.1333333333323,3.6,5,4,2013,1,3.7,-0.10000000000000009
2014,1,45,1907.666666666667,3.7,8,6,2013,1,3.7,0.0
2013,2,18,3289.0000000000005,3.1,4,2,2013,1,3.2,-0.10000000000000009
2014,1,25,3117.1333333333337,3.0,5,4,2013,1,3.2,-0.20000000000000018
2013,2,26,191.33333333333331,3.6,6,2,2013,1,3.7,-0.10000000000000009
2014,1,45,1649.5833333333328,3.6,7,4,2013,1,3.7,-0.10000000000000009
2013,2,10,2185.4666666666667,3.6,3,1,2013,1,3.5,0.10000000000000009
2014,1,7,2058.0666666666666,3.6,2,1,2013,1,3.5,0.10000000000000009
2014,1,17,2454.05,4.9,5,8,2013,1,4.9,0.0
2014,1,5,452.76666666666665,3.3,6,1,2013,1,3.2,0.09999999999999964
2013,2,3,587.8666666666667,3.0,3,1,2013,1,3.2,-0.20000000000000018
2014,1,14,814.5666666666667,3.0,6,6,2013,1,3.2,-0.20000000000000018
2013,2,4,215.96666666666664,2.7,4,1,2013,2,2.7,0.0
2014,1,5,1126.9666666666667,3.7,6,1,2013,1,3.7,0.0
2014,1,1,6.6,3.8,6,1,2013,1,3.8,0.0
2013,2,2,0.23333333333333334,3.5,6,2,2013,1,3.3,0.20000000000000018
2014,1,5,440.1833333333333,3.5,7,1,2013,1,3.3,0.20000000000000018
2014,1,9,1414.3500000000001,3.7,4,1,2013,1,3.7,0.0
2014,1,2,371.9,4.1,6,1,2013,1,4.0,0.09999999999999964
2013,2,3,10.683333333333334,3.5,7,1,2013,1,3.4,0.10000000000000009
2014,1,5,33.96666666666667,4.3,6,1,2014,1,4.3,0.0
2013,2,4,269.04999999999995,3.4,5,1,2013,1,3.3,0.10000000000000009
2014,1,22,2506.45,3.8,6,2,2013,1,3.8,0.0
2014,1,14,2854.316666666667,3.9,6,2,2013,1,3.8,0.10000000000000009
2014,1,6,433.8333333333333,3.2,6,4,2013,1,3.3,-0.09999999999999964
2013,2,4,7.8,3.1,4,1,2013,1,3.2,-0.10000000000000009
2013,2,56,7245.200000000001,3.4,7,2,2013,1,3.4,0.0
2014,1,12,2315.2166666666667,3.5,7,4,2013,1,3.4,0.10000000000000009
2014,1,1,209.86666666666667,3.6,6,1,2013,1,3.6,0.0
2014,1,3,232.38333333333333,3.6,7,1,2013,1,3.6,0.0
2013,2,6,818.6166666666667,4.1,7,1,2013,1,4.2,-0.10000000000000053
2014,1,1,400.26666666666665,4.1,6,1,2013,1,4.2,-0.10000000000000053
2014,1,3,220.03333333333333,3.6,5,1,2013,1,3.4,0.20000000000000018
2013,2,19,2568.2833333333338,3.9,7,4,2013,1,3.9,0.0
2014,1,3,716.7666666666667,4.0,8,1,2013,1,3.9,0.10000000000000009
2013,2,30,5907.966666666666,4.3,7,1,2013,1,4.3,0.0
2013,2,2,0.5666666666666667,3.3,7,2,2013,1,3.2,0.09999999999999964
2014,1,4,126.8,3.9,6,1,2013,1,3.8,0.10000000000000009
2013,2,5,0.8333333333333333,3.0,4,5,2013,1,3.0,0.0
2014,1,13,1611.6833333333332,3.5,6,1,2013,1,3.4,0.10000000000000009
2014,1,16,2304.3999999999996,3.7,5,1,2013,1,3.8,-0.09999999999999964
2013,2,19,110.39999999999999,3.9,6,2,2013,1,3.7,0.19999999999999973
2014,1,2,6.466666666666667,4.0,6,1,2013,1,3.7,0.2999999999999998
2014,1,33,6455.666666666666,3.5,5,1,2013,1,3.6,-0.10000000000000009
